Metric_1,Metric_2,Metric_3,Metric_4,Metric_5,Metric_6,Metric_7,Metric_8,Metric_9,Metric_10,Metric_11,Metric_12,Metric_13,Metric_14,Metric_15
11.980856806873481,-4.436845610125349,-4.973504281382554,-8.96292457589784,1.6698496666286045,-20.84805157403673,1.5582743798661165,2.7718256027816484,-7.851847519367281,8.981536190886029,-2.914932951258837,-3.8218193220206524,-6.8690683662140115,1.6260463416273283,4.186730690191295
11.51021914871869,-4.653795180061998,-4.528111030487756,-9.355313574047477,-1.3762933881713222,-20.30473968264921,1.997317337538159,2.552284574450435,-8.935884140039215,9.333316301567388,-2.53569741772325,-4.291852204721527,-7.08579983678955,0.6958898391030071,4.008141598103966
9.959789803635209,-4.236476359030163,-5.47247952131205,-9.117210426215165,-2.7822563044392217,-20.89479732851875,1.8868279324722312,0.8915847625811717,-8.820736266899123,8.954168738687466,-4.278053615532481,-5.595094958833843,-6.480679752707384,1.591445824654331,3.8762329583239987
10.364551615675706,-4.012632795717252,-5.142856539184312,-7.831226419134872,-4.289254702653494,-20.218336596157126,1.504818976894411,0.6673258283295314,-9.122985997354194,8.579021622026183,-5.5042498073154995,-5.411755759576241,-4.809736719918527,1.535312804205574,3.874847915588903
9.677252578519044,-4.130107342135363,-4.676690113150282,-8.201468859839215,-4.743058743705495,-19.81507205599388,0.5868142070753655,0.9198224554064038,-8.302664200092773,9.938970163705667,-5.5946318145924465,-4.044158519769528,-3.7753268334370085,0.5391001638345078,2.656909403995752
9.372288940664623,-3.101171849540509,-4.748977120710287,-8.802126417497004,-3.190815563656934,-19.528167567990533,-1.7337800687153762,1.2369830816990925,-7.782623585521905,10.164578818176771,-5.144919714360454,-4.11143412869251,-5.093722703081743,0.16839616061405432,1.7112936084394608
8.439548029870245,-4.364240198642785,-4.296488028070641,-8.704230272084377,-3.6389809263376423,-20.177505495720922,-1.7572031737368283,2.316177809811582,-9.78683930102082,10.541455339027664,-5.690631688378237,-5.996019973671958,-7.039425786245701,-0.7443873335212374,1.930803164232506
8.832610963850337,-5.30322177132057,-3.2794670366573966,-7.281246775568271,-3.2428943413810822,-20.768908163529034,-0.6327839892264602,3.0715735054749205,-8.919431889665901,9.884991664056132,-8.525186193652939,-3.8792289521882823,-8.650304189695635,-0.7801554053814586,4.311548515452256
9.16318772012471,-4.353975297762334,-4.781863606039109,-9.058913730301978,-3.7755971333606366,-19.678158429094534,-0.9790334368737701,2.2769371844034216,-8.721464599720933,10.966926882533397,-9.97012639272631,-5.089771946311634,-9.438973444205002,0.3144829693306328,4.546370041400988
11.295341130695155,-3.417529571931218,-4.816958782908779,-7.793835892213211,-3.564100120628759,-20.383079781601978,-0.29905859262866774,1.5806105305423388,-9.0118617005248,12.29470957849138,-10.07140787894371,-5.892913333653262,-9.903311135640495,1.3362735549193059,3.993829367984259
10.908470283844508,-3.9278223115648467,-4.633033288568469,-8.179325652588819,-5.165936169601296,-21.27026072344702,-1.231847634135106,2.8239299149974935,-8.199187658415758,12.881968957891207,-10.57676619620812,-6.708704875647234,-10.410828737297852,0.2843934523676319,6.491029759571266
8.663148635473107,-3.3638137764910376,-5.917585586560996,-8.283669144083511,-6.15393811209503,-22.447889685929653,-2.3720439350700673,4.578916068739552,-8.33217608072535,12.11626676341312,-10.020979232125246,-6.698355561080935,-9.690794977956198,-1.539863203570198,6.794633664033267
9.435843472575488,-5.025412067605601,-5.4693903021376835,-6.58748757125535,-6.168795815449733,-21.626483748904842,-1.7014734847591573,3.8714103712289756,-8.292409346138855,10.549272052551519,-10.472282269227772,-6.432667586114699,-8.9676944842184,-1.5152510783222863,7.514617394176432
8.332937259620119,-5.127109342160473,-5.450110917624606,-4.737896324575713,-6.382962471649817,-22.125500386899024,-1.6801222609156086,2.9522969263590317,-8.09965549707364,10.18421683600526,-12.263609817268955,-6.491254137248561,-9.2852375781486,-3.14767438039027,7.447483239561911
9.822293221694599,-4.605805593884759,-4.838183724893448,-6.079393050158756,-5.906064102727594,-21.977050805518946,-1.1510770225811768,3.3749255480678575,-9.459436222577454,10.142816024447294,-13.021480677694122,-6.541338231533382,-10.18263850505043,-1.8352040132492735,6.588510851117569
8.923351065229063,-4.531219187341206,-5.915282794297443,-6.504056352591622,-6.736028700265556,-20.565878741629334,-0.3652731957500043,3.3174560296024627,-9.850653274751469,11.083733639022407,-12.616276597371234,-6.043285826850526,-10.208830742394682,-3.523434041020706,6.476044868558016
8.390861146019995,-3.8861639138813286,-4.903440361303254,-7.162007397352791,-6.267643465988504,-18.82999974394362,-1.0329859163205632,4.9993777696756005,-10.703239121922117,11.106693394630359,-12.627422209213076,-6.031786926980463,-11.046508784302628,-4.114617144785136,5.808324582198616
8.717823741424453,-3.556128799371017,-2.677496029564995,-5.7910183910616695,-6.777486708126983,-18.505130128147435,-0.03586793552880374,5.029979594014119,-10.772880700369052,11.158268337400248,-11.760145580404648,-6.8801074497856956,-11.3721782531228,-3.644183999938654,6.119771653752772
8.957406501280845,-3.92592996567482,-1.7049602404224582,-3.657150143857132,-6.371071214450777,-18.698306829697277,0.7198723533657388,4.4908469572611285,-11.522571045071949,11.19107708501396,-14.342942213374593,-8.034057813437705,-11.720140109043646,-4.997572858086367,5.087128551860642
8.520658163822837,-5.568895259205429,-2.11103203668229,-4.192420308389977,-6.345666006065761,-17.544122799203258,0.8923767698586047,4.511908978603192,-11.423116588041237,11.418469860135088,-15.359680861984362,-8.148833138208504,-11.411388867207032,-6.368332840629428,5.952781474676495
9.602034198281027,-6.200271247654818,-2.3523698281353944,-5.07061065120005,-5.646285522477943,-18.605345086649166,0.6698997596156844,3.652989070795521,-11.372162311029948,9.624240588645367,-14.033219219618669,-9.113439562414769,-11.351494184090756,-6.580855885399737,5.190666962753998
8.714254061645091,-5.263872704102359,-2.878010421237334,-4.799440466562739,-6.447782407872318,-19.252526518496925,1.142146909703533,4.583397566906637,-11.547478713356968,8.20232071700493,-12.035263139868665,-9.969988870648978,-12.893081583762543,-3.986431297631585,4.78663466890306
7.252521373383683,-5.94731247089104,-2.510465525215065,-4.6091289089688,-7.299511605125908,-17.429802918368967,0.6205672317101599,3.398710976495085,-10.586785314896309,9.531383563544612,-12.852756237484892,-11.371336163688287,-11.862643316346938,-6.033754910689547,3.560013009506445
8.219967523433917,-6.002665018913429,-2.774402873807753,-4.256312302474422,-7.452286028671317,-18.728489640532057,1.8966425777163476,4.7237250293819,-10.38145275111835,9.576517578976622,-10.513131431464833,-11.647769008704124,-12.122220298180977,-5.669273661449042,5.031334965648783
9.8127382778514,-6.261237650590201,-2.466071627848408,-5.634395769538499,-7.76426213658753,-19.568780036011365,0.8898108254173638,6.405301745649228,-11.173739412924494,9.044911670965167,-10.147282643547975,-10.349943741730538,-11.641105171792141,-2.9099185474274596,4.956666987397634
10.071454718081146,-5.985636976606145,-1.0310222410592533,-5.127156818428884,-7.880491836974679,-20.516268630918244,1.1342542813789964,7.806646576941188,-11.584121206582365,9.573855289381749,-9.90113485486313,-9.486424083349224,-12.44585891243001,-0.5632715169008979,3.6775058803693756
9.705903628095108,-5.047544435700499,-0.73428906856514,-4.297170659347781,-8.376594170957242,-20.591073613598585,1.1464862650178138,9.375906191477092,-10.893692182199317,10.37052739774642,-10.559060947399926,-8.517541444786174,-12.220277248861207,0.8258737987770295,5.691566035287844
9.399137852068103,-5.453847566145561,-1.5983340596675095,-4.440750171064102,-8.758619619907625,-20.231569214027576,1.0019194480840778,9.014306910695472,-9.829107046071465,9.432647166594968,-10.125952994248582,-8.923483171974658,-11.495908743991242,2.21113534549926,5.3884677818637705
9.840170759341254,-5.275054700412381,-2.397756459210606,-4.1999626613221634,-8.469499114628814,-19.818698393581403,0.8035205512640321,9.108499211005618,-10.9767179909146,9.07453309111511,-9.569990314538783,-8.031009284643128,-11.918223568116513,2.315849374932544,5.616521106987838
10.041650706045687,-4.734281115111991,-4.215834089594176,-4.249286731469736,-8.230465513382049,-20.81902874253511,2.477506258274742,9.270058478243786,-9.413313245885671,8.284010069282033,-10.477290436064111,-7.806757063677446,-13.59691193094517,2.530814965558638,5.713740338990756
11.057315987587788,-4.033239773946894,-4.633311439479209,-5.346783386239981,-6.518160292038752,-21.61114376310026,1.4319817012052762,8.18520241878234,-8.296007930349006,7.76510986485718,-11.230994902244712,-7.669067237774098,-13.803856641502461,1.852719504772391,6.467731805969236
12.122631479685783,-3.0479222650070272,-3.8663917698180104,-4.944157855109945,-8.294048292000582,-19.94189295672329,1.7339709115628292,8.793358846382983,-7.181045607401604,9.198462367739172,-10.81259689093552,-7.233521078478445,-14.40308091896218,1.8858092559111512,5.613570545154881
11.402690947543888,-3.9414966673212186,-4.022415660815298,-3.895064667189935,-5.123073518710402,-19.752393319175376,0.3855578238067092,10.05834217623924,-7.481829483877631,8.53785377376218,-10.602747413012464,-8.474145678034672,-14.180617754953573,1.7974337327119962,5.711948451970357
11.78410720175306,-3.8740044100804116,-4.006077576702405,-3.6107501481919906,-4.707672892539276,-20.783875779490632,-1.0444334348787392,9.996704124067024,-8.91456497381174,8.625385244683851,-9.664000537330153,-7.867034006118626,-15.228788161779047,0.9371712807544774,6.040249746971112
11.38280939661955,-4.190659705132519,-3.409171095454451,-4.598036841649643,-5.108907602450459,-21.583958255575233,-2.0875629329140946,9.139625935395859,-8.237102804465328,8.677205634166272,-10.543161166165229,-8.098135613711623,-16.867595468901225,0.20385847317081174,8.189824281838398
11.2925655469538,-3.4590007781021264,-3.474659470598934,-4.249867606407834,-4.4456495127712845,-22.688574853101702,-2.1184991901880537,10.718491129812348,-9.032603354518619,8.110765780434052,-10.850852443532231,-7.829111540535377,-16.342677605255343,1.4712701279894684,8.689322515307056
11.230512421155465,-2.1998336484913126,-2.770548448457352,-5.745547122664851,-1.9192812724152861,-20.918653464904967,-2.2867134129551276,11.096401231550823,-7.70824460452278,7.93856498773717,-10.120500653155212,-6.7245330669639,-17.357503512989783,0.8689382744066063,9.610730913117637
11.691326898304295,-1.2760370881773657,-2.90311646311107,-6.034552333619084,-3.917920747998659,-22.06465389141241,-2.239647318296634,11.920958451115059,-7.177066237987084,7.810323013709468,-10.392272219645909,-6.50735343432562,-17.279292331897633,2.2734837893463182,9.757171683595887
10.210080936106996,-2.5485952232096825,-1.38435712614749,-7.205712795069164,-3.1534232949651253,-22.33302662662179,-2.4094056121991194,11.786825668346639,-5.955681278527885,7.617481185165503,-10.425591502491061,-8.038156931725112,-17.07260182018963,2.804526296324378,9.996317264249674
11.607977197193732,-2.4934238684294505,-1.0853796700284724,-5.557208784800985,-4.703437484323273,-22.78885197442116,-0.9832468601798532,12.72295481665772,-5.277301179687415,8.450131924629982,-10.09852529337004,-6.40655950419284,-16.69484265045891,3.0443934022196566,10.155275938375317
11.800841152744118,-3.650441149245318,-0.314706615565129,-5.687648518584313,-2.8815223864628674,-22.864502445009585,-0.5623285760041966,12.969557002919055,-5.902858214796668,9.442268753148488,-8.193461652810022,-6.421336723852685,-16.995321436044332,2.6893646711642827,8.262914045057975
11.623028009041105,-3.3994430332369943,0.7400513096151538,-4.727600777434385,-3.29802146889956,-23.141325439783472,0.5615767296102424,12.796093105846175,-6.412887754552285,10.83478720258276,-7.155875985759388,-6.402544932078427,-17.589098883823,0.6774843519195737,8.8526176506327
10.726658286488925,-5.362175042377746,2.3248718369641717,-4.079632986424497,-4.437029662016525,-24.35572682274273,1.4325385117818619,11.918122489310305,-5.116737887024402,11.451246515208915,-6.619279465192564,-5.997849476464126,-17.397648011799088,1.5579955510966843,8.398537288117096
10.81261025992331,-4.61022845470055,2.8878615555502996,-5.274619791693157,-4.937439329320789,-24.102923317323576,1.024523802741965,13.692781050283639,-5.509891081778515,11.289028067632223,-5.84984928701526,-5.66731673322921,-17.54292246900386,0.801502022215936,8.700051345513861
11.851706700301703,-4.131133230602321,2.1096780340941774,-3.537844834716446,-6.384017219356683,-25.685608959126366,1.9850810271991932,13.918621528886328,-6.059389628082555,10.190457340076893,-3.529049447734962,-5.550225861073768,-17.008721298158086,1.1193871194541176,9.134859303245019
12.391801160826509,-3.3987092208474454,1.7344556333335048,-3.8294868210682904,-8.125040027715585,-26.465913365627905,2.256193823645908,14.96364490438902,-5.460350101706371,9.849764996198962,-4.792222359820117,-8.327585006501202,-15.856987323377288,0.5301581329439679,8.686394297040959
12.523375128734576,-4.804269268239335,1.384673453221968,-1.8060148712983164,-7.619653089138242,-26.10666420911445,0.6736993456641496,17.20724679897166,-6.883145010332714,11.77208975164336,-6.907278375007924,-6.922219567776782,-14.238933054377062,-0.29425098838386676,9.108974669313842
13.07085570083924,-5.6180637514706415,-0.06444415751496235,-3.123732214439082,-7.078644869178435,-26.191779811633854,0.10939831236198916,18.17401481013812,-6.375077100941237,11.016627025277726,-8.108479894025313,-6.3989578290887055,-14.776516422935124,-0.19504612585236433,10.68527364194156
13.57318394091402,-6.480330751223878,0.09621703230481046,-4.07637716725447,-5.470122713229711,-26.753358561237075,0.3166690593356078,18.481747384817552,-6.215826632567534,9.058078070141187,-9.554900958008641,-6.8513081046577975,-14.457084589603594,-0.33282534013813503,9.728126168790544
12.22475962179232,-6.881888295723222,-0.37225901237491266,-3.563540709661713,-5.796441175388029,-26.150650904807744,-0.2779807103847976,18.225789715603284,-6.563873012210154,8.275711103239097,-8.92978230157491,-7.664904101752304,-14.978726099574214,-0.4059449860863323,8.430746512833803
11.89982466347182,-7.593194655466011,-0.7604132048571622,-3.6234687123328038,-6.596354798528694,-26.3707266846281,1.0306880419673816,18.199991157348798,-5.418610839190929,8.622205545245857,-8.155621691756094,-8.43936307052313,-14.873818934488702,-0.2720320634708564,7.818120773958867
11.076996339177539,-9.083460043373309,0.7357264320944698,-4.595871601685301,-5.2501337253063936,-26.838219858285953,0.16819474224264774,18.822510297653796,-6.049802780937786,9.190664464170133,-8.488433456608304,-7.958938574405344,-15.842004998395806,0.5593189945139119,8.306093456621872
10.157345649114877,-6.440524322358567,1.2758494584949638,-2.3054045311547626,-3.6498659065576344,-27.02705463850374,-0.24407701236189516,18.419051114232996,-7.8798313313655965,8.494829344820586,-8.241667432628333,-6.432981013520536,-16.61477688137401,1.4413755938769226,7.053500115118553
9.571025623903745,-6.898164916648093,1.6476605399924573,-1.8480948844339513,-2.6875241617432892,-26.256217678098803,-0.0009087969594034351,18.80941605774162,-6.291300640268064,7.983903163588322,-7.466939113561171,-8.241124940018787,-16.2034426384764,0.9581260513978151,7.056071297550063
10.611111868957448,-6.733521107121695,2.5328480812013847,-0.37433006929554646,-2.298430192877569,-25.085176613478314,-0.32746977463861116,18.801206175472004,-6.813920056666542,9.026880758234698,-7.052847759767576,-8.74835940191371,-16.048773804830066,1.999694440216397,7.01680330651211
9.662179058107684,-6.601609351334283,0.552282490132445,0.3944405751039285,-2.7197577802022495,-25.55448734975742,0.5482259041408956,17.436043298246837,-4.866821413846184,8.546638716496474,-7.576098703152471,-7.727134658746547,-15.340078531719639,4.450924159291473,6.80559732288059
9.541772419443275,-8.080925331297538,0.22018021278361988,-0.3269907204678273,-3.1685247933077485,-27.298675106311375,2.2088334640354095,16.019439815821197,-7.669024212237897,7.358214294913455,-8.179938255948622,-8.876688722003665,-14.241774990987127,4.313084980695379,6.8309829272870495
10.152164183748688,-7.79491280431942,1.198747510229663,-1.4364682741039725,-3.71604289398718,-26.632707960241838,-0.3257209980488205,14.644255336503956,-7.16803198005795,6.877965259918529,-7.243830705838924,-8.067508425150503,-15.439867871178166,4.71974206816226,8.032680782954555
10.29959858539966,-8.772377681565288,2.078137452143033,-0.801043747549977,-3.173432110488384,-25.916769066804846,-3.3203338582764395,15.525192897584928,-5.3599001694789745,7.314603734547822,-7.051101709339197,-7.371069751759064,-15.10164239749305,5.371523329862876,8.034151783199967
9.53289373086276,-9.776700393779901,1.0799457239111692,-2.174086298500872,-4.24117412150749,-24.155502939384984,-2.5662381946201966,14.900165506900256,-5.750292863464483,7.427161265454276,-7.706646738823555,-7.303552894584739,-14.324038259590138,5.335780596314703,8.370167525861959
10.419385270222376,-10.048832149798109,1.3647363230455323,-2.4834638913842335,-4.269702991341907,-24.480233204467943,-3.095108048176312,15.07387735988728,-5.183747547646271,7.57346571145532,-7.207919780511624,-8.04148467482597,-15.527773451789917,5.752824099282306,9.058048917036713
10.469242536822199,-8.700796369373391,2.272435121033431,0.19710694938476703,-4.470511505337573,-25.479082000563313,-3.8352448389158256,14.508379553512624,-4.707716164208156,5.415397147494064,-5.889368762420787,-8.280781265968313,-15.77456700957867,4.673480933257311,8.943823365586532
10.482482304489732,-8.822741296973668,2.6114943769758616,-0.3925250925662628,-5.3663272657484,-24.930753870065335,-3.7365773851000297,14.705560608709991,-3.6486889097661894,4.392832756233378,-6.744609219671651,-7.023561615139319,-17.257450367152714,3.364068786926297,9.761685196771527
10.72068249651177,-8.717509159914393,2.5198349688754784,-0.36125754553869327,-5.458439380440356,-23.575311167470915,-4.134725513850105,14.544187072432212,-1.8542401045411159,4.420342458263214,-4.512592830146474,-7.128541316158272,-15.890035384692556,1.7087247486166193,9.915329657587193
9.136208933360836,-7.873054853309807,1.3069671526664537,-0.07748799115534777,-5.740635257130791,-24.733514352654943,-5.754085496747647,14.033146608852103,-0.11361065864578501,4.126857403373837,-3.595371288030618,-7.185584183820461,-15.013308611002104,-0.11818662968789839,9.51214135073766
